"player","team","position","id","avg_type","pass_yds","pass_yds_sd","pass_tds","pass_tds_sd","pass_int","pass_int_sd","rush_yds","rush_yds_sd","rush_tds","rush_tds_sd","fumbles_lost","fumbles_lost_sd","two_pts","two_pts_sd","pass_300_yds","pass_300_yds_sd","return_tds","return_tds_sd","rush_100_yds","rush_100_yds_sd","rec","rec_sd","rec_yds","rec_yds_sd","rec_tds","rec_tds_sd","rec_100_yds","rec_100_yds_sd","fg_0019","fg_0019_sd","fg_2029","fg_2029_sd","fg_3039","fg_3039_sd","fg_4049","fg_4049_sd","fg_50","fg_50_sd","xp","xp_sd","dst_int","dst_int_sd","dst_sacks","dst_sacks_sd","dst_safety","dst_safety_sd","dst_td","dst_td_sd","dst_blk","dst_blk_sd","idp_solo","idp_solo_sd","idp_sack","idp_sack_sd","idp_int","idp_int_sd","idp_pd","idp_pd_sd","idp_td","idp_td_sd","draft_year","birthdate","injury_status","injury_details","season_year","week"
"DK Metcalf","PIT","WR","14102","weighted",NA,NA,NA,NA,NA,NA,0.233614285714286,0.244624369943885,0.0243571428571429,0.0432253949373926,0,0,NA,NA,NA,NA,NA,NA,0,0,3.72426285714286,0.213233912909988,52.0545485714286,4.27593770335556,0.24728,0.133510447135334,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019,1997-12-14,NA,NA,NA,NA
"Luther Burden","CHI","WR","17070","weighted",NA,NA,NA,NA,NA,NA,2.30642285714286,0.610020466169567,0.00368,0.00867836678960997,0.0942285714285714,0.0732698712044705,NA,NA,NA,NA,NA,NA,0,0,3.90749714285714,0.675589410072629,50.1777942857143,6.04714062203051,0.167051428571429,0.113883840699778,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2025,2003-12-12,NA,NA,NA,NA
"Denzel Boston","CLE","WR","17500","weighted",NA,NA,NA,NA,NA,NA,0.443114285714286,0.353646567111416,0,0,0.0320571428571429,0.0411664974129482,NA,NA,NA,NA,NA,NA,0,0,3.15163428571429,0.840917808231912,43.6195542857143,11.2205537432551,0.237497142857143,0.15266561199102,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2026,2003-12-06,NA,NA,NA,NA
"Deebo Samuel","SF","WR","14136","weighted",NA,NA,NA,NA,NA,NA,6.34580571428571,0.973559615459176,0.01288,0.0303742837636349,0,0,NA,NA,NA,NA,NA,NA,0,0,4.24248,0.552911360426538,47.07728,6.36401802400883,0.305531428571429,0.184743493954638,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019,1996-01-15,NA,NA,NA,NA
"Josh Downs","IND","WR","16187","weighted",NA,NA,NA,NA,NA,NA,0.268114285714286,0.454446292266839,0,0,0,0,NA,NA,NA,NA,NA,NA,0,0,4.25361142857143,0.4685595070975,47.6712114285714,5.02125267718352,0.202834285714286,0.122656413339824,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2023,2001-08-12,NA,NA,NA,NA
"Adonai Mitchell","NYJ","WR","16626","weighted",NA,NA,NA,NA,NA,NA,0.235942857142857,0.427812287600984,0,0,0.0320571428571429,0.0411664974129482,NA,NA,NA,NA,NA,NA,0,0,2.66427428571429,0.623114084201456,39.7590285714286,11.056967806531,0.130834285714286,0.0830965473752316,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2024,2002-10-08,NA,NA,NA,NA
"Brian Thomas Jr.","JAC","WR","16618","weighted",NA,NA,NA,NA,NA,NA,0.850514285714286,0.47746374522003,0,0,0,0,NA,NA,NA,NA,NA,NA,0,0,3.31835428571429,0.234111184259673,47.3468457142857,3.37801958477577,0.2436,0.131259942292238,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2024,2002-10-08,NA,NA,NA,NA
"Quentin Johnston","LAC","WR","16188","weighted",NA,NA,NA,NA,NA,NA,0.826057142857143,0.476710681395149,0,0,0,0,NA,NA,NA,NA,NA,NA,0,0,3.21828571428571,0.240349119257232,43.5398057142857,6.53799437765715,0.280102857142857,0.15985340580177,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2023,2001-09-06,NA,NA,NA,NA
"Rashod Bateman","BAL","WR","15293","weighted",NA,NA,NA,NA,NA,NA,0.0291571428571429,0.0463491999905743,0,0,0,0,NA,NA,NA,NA,NA,NA,0,0,2.76509714285714,0.542454290567517,42.5737142857143,7.63778241298256,0.390548571428571,0.279608454157646,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2021,1999-11-29,NA,NA,NA,NA
"Stefon Diggs","WAS","WR","12186","weighted",NA,NA,NA,NA,NA,NA,0.0243571428571429,0.0432253949373926,0,0,0,0,NA,NA,NA,NA,NA,NA,0,0,4.17336,0.554403929776109,44.2567885714286,4.63230662079895,0.245474285714286,0.175386840221749,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2015,1993-11-29,NA,NA,NA,NA
"Rashid Shaheed","SEA","WR","16080","weighted",NA,NA,NA,NA,NA,NA,5.08326857142857,0.728072998288465,0.00736,0.0173567335792199,0.0320571428571429,0.0411664974129482,NA,NA,NA,NA,NA,NA,0,0,2.68688,0.228106619653669,39.6602742857143,8.15524869681246,0.138194285714286,0.0847991275558643,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022,1998-08-31,NA,NA,NA,NA
"Khalil Shakir","BUF","WR","15761","weighted",NA,NA,NA,NA,NA,NA,0.3448,0.397400717828815,0,0,0.0310857142857143,0.0406174975352419,NA,NA,NA,NA,NA,NA,0,0,4.20041142857143,0.445353245223226,45.1908685714286,3.42778743044562,0.176251428571429,0.121086686565086,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022,2000-02-03,NA,NA,NA,NA
"Calvin Ridley","TEN","WR","13629","weighted",NA,NA,NA,NA,NA,NA,0.693371428571429,0.70395454877081,0,0,0,0,NA,NA,NA,NA,NA,NA,0,0,2.45421714285714,0.410564520489387,36.6493714285714,7.99797348731162,0.126868571428571,0.11008883044296,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018,1994-12-20,NA,NA,NA,NA
"Rome Odunze","CHI","WR","16616","weighted",NA,NA,NA,NA,NA,NA,0.311728571428571,0.387677269760035,0,0,0,0,NA,NA,NA,NA,NA,NA,0,0,3.09253714285714,0.154651563189603,47.8138057142857,1.85012211590542,0.211062857142857,0.122044022854306,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2024,2002-06-03,NA,NA,NA,NA
"Michael Pittman","PIT","WR","14842","weighted",NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,0,4.11675428571429,0.913844504645913,42.7606628571429,9.19692237782493,0.167051428571429,0.113883840699778,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020,1997-10-05,"Q","Foot",2026,3
"Dontayvion Wicks","PHI","WR","16195","weighted",NA,NA,NA,NA,NA,NA,0.125614285714286,0.107201989839149,0,0,0,0,NA,NA,NA,NA,NA,NA,0,0,3.08961142857143,0.249537444085743,43.3079085714286,5.31988631255849,0.23072,0.127788239236577,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2023,2001-06-16,NA,NA,NA,NA
"Jayden Reed","GB","WR","16184","weighted",NA,NA,NA,NA,NA,NA,2.37586533902323,0.785265984065298,0.00587332709665569,0.00928057446931092,0,0,NA,NA,NA,NA,NA,NA,0,0,2.80445708866761,0.917130818255234,34.3530701754386,11.7594244920877,0.257236406420908,0.0838079489105116,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2023,2000-04-28,"Q","Back",2026,3
"Xavier Worthy","KC","WR","16620","weighted",NA,NA,NA,NA,NA,NA,4.21074285714286,2.92083941239304,0.0196571428571429,0.04450285240797,0,0,NA,NA,NA,NA,NA,NA,0,0,3.59868571428571,0.415885631747999,43.6092342857143,3.18876226379763,0.268777142857143,0.150560329602837,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2024,2003-04-27,NA,NA,NA,NA
"Marvin Harrison Jr.","ARI","WR","16614","weighted",NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,0,3.05894857142857,0.229952770617432,41.6975314285714,5.26121104035969,0.202582857142857,0.119387296856204,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2024,2002-08-11,NA,NA,NA,NA
"Devaughn Vele","NO","WR","16788","weighted",NA,NA,NA,NA,NA,NA,0.0291571428571429,0.0463491999905743,0,0,0,0,NA,NA,NA,NA,NA,NA,0,0,3.70241142857143,0.358678004079805,43.6232457142857,4.85483813441993,0.23072,0.127788239236577,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2024,1997-12-12,NA,NA,NA,NA
"Jordan Addison","MIN","WR","16186","weighted",NA,NA,NA,NA,NA,NA,1.80650285714286,0.983004864415627,0.0214971428571429,0.043687732635786,0,0,NA,NA,NA,NA,NA,NA,0,0,3.23228571428571,0.553808792873183,42.1763771428571,4.45450025003784,0.219394285714286,0.124985270408086,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2023,2002-01-27,NA,NA,NA,NA
"Tre Tucker","LVR","WR","16287","weighted",NA,NA,NA,NA,NA,NA,1.59380571428571,0.486228488684084,0.00184,0.00433918339480499,0,0,NA,NA,NA,NA,NA,NA,0,0,3.32154285714286,0.367969392696759,42.3893714285714,4.39094956069371,0.188445714285714,0.109431826333569,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2023,2001-03-08,NA,NA,NA,NA
"Malik Washington","MIA","WR","16684","weighted",NA,NA,NA,NA,NA,NA,3.60893314366999,0.423239166863081,0.0278378378378378,0.0469201839675908,0.0928165007112376,0.0844312175512915,NA,NA,NA,NA,NA,NA,0,0,3.58722617354196,0.270929259061475,40.8423186344239,5.6028855489418,0.169587482219061,0.12124380987144,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2024,2000-10-20,NA,NA,NA,NA
"Chris Godwin","TB","WR","13163","weighted",NA,NA,NA,NA,NA,NA,1.42674285714286,0.909627617010799,0,0,0,0,NA,NA,NA,NA,NA,NA,0,0,3.61776,0.419365611478204,41.8329371428571,3.62868491258591,0.17896,0.103654129073577,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017,1996-02-27,NA,NA,NA,NA
"Caleb Douglas","MIA","WR","17599","weighted",NA,NA,NA,NA,NA,NA,0.413957142857143,0.368661910875307,0,0,0.0320571428571429,0.0411664974129482,NA,NA,NA,NA,NA,NA,0,0,2.92478857142857,0.401327767391146,39.4180114285714,7.58995029231641,0.103531428571429,0.0980876635151589,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2026,2003-09-09,"Q","Ankle",2026,3
"Makai Lemon","PHI","WR","17499","weighted",NA,NA,NA,NA,NA,NA,0.332057142857143,1.08389431613,0,0,0.0320571428571429,0.0411664974129482,NA,NA,NA,NA,NA,NA,0,0,2.68786285714286,0.799390058564595,32.72816,13.6281367778513,0.128708571428571,0.111901816948271,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2026,2004-06-02,NA,NA,NA,NA
"KC Concepcion","CLE","WR","17501","weighted",NA,NA,NA,NA,NA,NA,3.41348571428571,3.27599168752404,0,0,0.163142857142857,0.0433796745234402,NA,NA,NA,NA,NA,NA,0,0,3.61835428571429,0.450344463448548,39.23704,6.7099625145691,0.119508571428571,0.104337225604635,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2026,2004-09-24,NA,NA,NA,NA
"Mack Hollins","NE","WR","13289","weighted",NA,NA,NA,NA,NA,NA,0.0535142857142857,0.0503010335731312,0,0,0,0,NA,NA,NA,NA,NA,NA,0,0,3.15341714285714,0.355727758311862,40.7997485714286,3.74292354497525,0.145554285714286,0.0898847055058168,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017,1993-09-16,NA,NA,NA,NA
"Wan'Dale Robinson","TEN","WR","15757","weighted",NA,NA,NA,NA,NA,NA,0.7504,0.51546806130605,0.00184,0.00433918339480499,0,0,NA,NA,NA,NA,NA,NA,0,0,4.23942857142857,0.424255054097202,40.3724114285714,3.80476374090053,0.163371428571429,0.11205420898696,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022,2001-01-05,NA,NA,NA,NA
"Xavier Hutchinson","HOU","WR","16201","weighted",NA,NA,NA,NA,NA,NA,0.447885714285714,0.426216364478512,0,0,0,0,NA,NA,NA,NA,NA,NA,0,0,2.59085714285714,0.614930382467828,33.8195428571429,6.90213434770257,0.126902857142857,0.0814091660072468,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2023,2000-06-01,NA,NA,NA,NA
"Jerry Jeudy","CLE","WR","14833","weighted",NA,NA,NA,NA,NA,NA,0.107028571428571,0.100602067146262,0,0,0,0,NA,NA,NA,NA,NA,NA,0,0,3.00216,0.665005816196729,37.0705142857143,6.49082114983588,0.121097142857143,0.0840027360180051,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020,1999-04-24,NA,NA,NA,NA
"Keenan Allen","IND","WR","11222","weighted",NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,0,3.66687675070028,0.243630000408723,36.8396358543417,4.46350686588256,0.10812324929972,0.115348717612367,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013,1992-04-27,NA,NA,NA,NA
"Cooper Kupp","SEA","WR","13164","weighted",NA,NA,NA,NA,NA,NA,0.0778714285714286,0.0815414566479617,0,0,0.0310857142857143,0.0406174975352419,NA,NA,NA,NA,NA,NA,0,0,2.69349714285714,0.462472035443693,34.7761714285714,5.60673402413345,0.16424,0.0885988496262103,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017,1993-06-15,NA,NA,NA,NA
"Jalen Nailor","LVR","WR","15786","weighted",NA,NA,NA,NA,NA,NA,0.556114285714286,0.425579019358057,0,0,0,0,NA,NA,NA,NA,NA,NA,0,0,2.39296,0.503886949746434,31.1145942857143,7.98342140312313,0.174411428571429,0.119365741798142,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022,1999-03-02,NA,NA,NA,NA
"Demario Douglas","NE","WR","16342","weighted",NA,NA,NA,NA,NA,NA,0.614285714285714,0.539837343374644,0,0,0,0,NA,NA,NA,NA,NA,NA,0,0,3.03276571428571,0.331972327036073,35.4098514285714,6.46969148794757,0.16056,0.0866182476504481,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2023,2000-12-08,NA,NA,NA,NA
"Jaylin Noel","HOU","WR","17080","weighted",NA,NA,NA,NA,NA,NA,1.21428571428571,0.874939694785533,0,0,0,0,NA,NA,NA,NA,NA,NA,0,0,2.06053714285714,0.686910022004478,29.7265257142857,9.89951407831887,0.110057142857143,0.0726130558125102,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2025,2002-09-04,NA,NA,NA,NA
"Tyquan Thornton","KC","WR","15787","weighted",NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,0,1.83322285714286,0.29698855508587,30.1282514285714,8.63503588970681,0.1532,0.0852087699050836,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022,2000-08-07,NA,NA,NA,NA
"Ryan Flournoy","DAL","WR","16778","weighted",NA,NA,NA,NA,NA,NA,0.757485714285714,0.464672277158115,0,0,0,0,NA,NA,NA,NA,NA,NA,0,0,2.96970285714286,0.612495369494678,33.1936914285714,7.51809677955952,0.155622857142857,0.102744373784204,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2024,1999-10-27,NA,NA,NA,NA
"Tre Harris","LAC","WR","17072","weighted",NA,NA,NA,NA,NA,NA,0.209257142857143,0.209159669425578,0,0,0,0,NA,NA,NA,NA,NA,NA,0,0,2.41902857142857,0.425298382167995,30.4943085714286,5.91245314676946,0.118537142857143,0.0782578654508384,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2025,2002-02-28,NA,NA,NA,NA
"Darnell Mooney","NYG","WR","14974","weighted",NA,NA,NA,NA,NA,NA,0.236914285714286,0.421472428492201,0,0,0,0,NA,NA,NA,NA,NA,NA,0,0,2.26162285714286,0.344757869604376,30.9793028571429,4.62284439681969,0.0876914285714286,0.0847559324637837,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020,1997-10-29,NA,NA,NA,NA
"Germie Bernard","PIT","WR","17503","weighted",NA,NA,NA,NA,NA,NA,0.204457142857143,0.240870868815677,0,0,0.0320571428571429,0.0411664974129482,NA,NA,NA,NA,NA,NA,0,0,1.63275428571429,0.748714605668774,19.14536,11.5612727539878,0.0821714285714286,0.0822635029386405,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2026,2003-12-02,NA,NA,NA,NA
"Elic Ayomanor","TEN","WR","17073","weighted",NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,0,1.89576,0.423357480476189,26.9494628571429,9.1777928653524,0.143131428571429,0.113907919959084,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2025,2003-06-03,NA,NA,NA,NA
"Kayshon Boutte","HOU","WR","16193","weighted",NA,NA,NA,NA,NA,NA,0.233857142857143,0.424826443501724,0,0,0,0,NA,NA,NA,NA,NA,NA,0,0,2.31189714285714,0.305263098764734,33.8509828571429,4.14411832956539,0.159691428571429,0.110875562822131,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2023,2002-05-07,NA,NA,NA,NA
"Troy Franklin","DEN","WR","16619","weighted",NA,NA,NA,NA,NA,NA,0.912233285917496,0.803195260794752,0,0,0,0,NA,NA,NA,NA,NA,NA,0,0,1.28264580369844,1.30718963297882,15.2711237553343,14.5150430841353,0.0769559032716927,0.0928007145591637,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2024,2003-02-06,NA,NA,NA,NA
"Jauan Jennings","MIN","WR","14860","weighted",NA,NA,NA,NA,NA,NA,0.0233857142857143,0.0424826443501724,0,0,0,0,NA,NA,NA,NA,NA,NA,0,0,2.60617142857143,0.789265582371833,28.2819542857143,8.97705152876108,0.193348571428571,0.132127988599016,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020,1997-07-10,"Q","Personal",2026,3
"Demarcus Robinson","SF","WR","12785","weighted",NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,0,1.9540777619725,0.540925974812034,27.1909080132764,8.44391803532418,0.17358695335747,0.0615409536974203,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016,1994-09-21,"O","Ankle",2026,3
"Kalif Raymond","CHI","WR","13066","weighted",NA,NA,NA,NA,NA,NA,0.688457142857143,0.400918635602209,0,0,0,0,NA,NA,NA,NA,NA,NA,0,0,2.68245714285714,0.221370614505623,29.9646628571429,2.60639068926589,0.08856,0.0506225643769684,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016,1994-08-08,NA,NA,NA,NA
"Keon Coleman","BUF","WR","16617","weighted",NA,NA,NA,NA,NA,NA,0.0535142857142857,0.0503010335731312,0,0,0,0,NA,NA,NA,NA,NA,NA,0,0,2.10377142857143,0.644606580197414,26.7324571428571,6.75889160931059,0.144971428571429,0.11290992051874,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2024,2003-05-17,NA,NA,NA,NA
"Isaiah Bond","CLE","WR","17076","weighted",NA,NA,NA,NA,NA,NA,1.1346,0.821537862965447,0,0,0,0,NA,NA,NA,NA,NA,NA,0,0,0.888388571428571,0.56702348931988,15.2278171428571,11.1914792500375,0.0569942857142857,0.0508838995999997,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2025,2004-03-15,NA,NA,NA,NA
"Jalen McMillan","TB","WR","16628","weighted",NA,NA,NA,NA,NA,NA,0.865371428571429,0.530949237146871,0,0,0,0,NA,NA,NA,NA,NA,NA,0,0,2.29558857142857,0.25484078204347,29.28232,3.95626519324885,0.1624,0.087506628194825,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2024,2001-12-07,NA,NA,NA,NA
"Antonio Williams","WAS","WR","17512","weighted",NA,NA,NA,NA,NA,NA,0.491828571428571,0.371901935287825,0,0,0.0320571428571429,0.0411664974129482,NA,NA,NA,NA,NA,NA,0,0,2.1196,0.40400860139779,24.9135428571429,5.1438071851088,0.106377142857143,0.0705642318289568,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2026,2004-07-14,NA,NA,NA,NA
